"count","level_text","province_code"
6,"Hardware+Electronic design automation",35
3,"Hardware+Emerging technologies",35
3,"Hardware+Integrated circuits",35
3,"Hardware+Very large scale integration design",35
11,"Human-centered computing",35
3,"Human-centered computing+Collaborative and social computing",35
15,"Human-centered computing+Human computer interaction (HCI)",35
5,"Human-centered computing+Interaction design",35
10,"Human-centered computing+Ubiquitous and mobile computing",35
13,"Information systems",35
4,"Information systems+Data management systems",35
12,"Information systems+Information retrieval",35
23,"Information systems+Information systems applications",35
12,"Information systems+World Wide Web",35
7,"Mathematics of computing",35
9,"Mathematics of computing+Discrete mathematics",35
2,"Mathematics of computing+Information theory",35
11,"Mathematics of computing+Mathematical analysis",35
5,"Mathematics of computing+Probability and statistics",35
8,"Networks",35
5,"Networks+Network algorithms",35
5,"Networks+Network performance evaluation",35
9,"Networks+Network properties",35
1,"Networks+Network protocols",35
6,"Networks+Network types",35
12,"Security and privacy",35
1,"Security and privacy+Cryptography",35
2,"Security and privacy+Database and storage security",35
2,"Security and privacy+Formal methods and theory of security",35
2,"Security and privacy+Human and societal aspects of security and privacy",35
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",35
11,"Security and privacy+Network security",35
5,"Security and privacy+Security in hardware",35
4,"Security and privacy+Security services",35
2,"Security and privacy+Systems security",35
2,"Social and professional topics",35
4,"Social and professional topics+Computing / technology policy",35
4,"Software and its engineering",35
9,"Software and its engineering+Software creation and management",35
12,"Software and its engineering+Software organization and properties",35
7,"Theory of computation",35
8,"Theory of computation+Design and analysis of algorithms",35
3,"Theory of computation+Models of computation",35
6,"Theory of computation+Theory and algorithms for application domains",35
7,"Applied computing",36
8,"Applied computing+Life and medical sciences",36
12,"Applied computing+Physical sciences and engineering",36
2,"Computer systems organization",36
6,"Computer systems organization+Embedded and cyber-physical systems",36
14,"Computing methodologies",36
6,"Computing methodologies+Artificial intelligence",36
8,"Computing methodologies+Computer graphics",36
31,"Computing methodologies+Machine learning",36
6,"Computing methodologies+Modeling and simulation",36
3,"Computing methodologies+Parallel computing methodologies",36
2,"Hardware",36
2,"Hardware+Emerging technologies",36
1,"Hardware+Power and energy",36
1,"Human-centered computing",36
2,"Human-centered computing+Human computer interaction (HCI)",36
4,"Information systems",36
2,"Information systems+Data management systems",36
7,"Information systems+Information retrieval",36
5,"Information systems+Information systems applications",36
4,"Mathematics of computing",36
6,"Mathematics of computing+Discrete mathematics",36
3,"Mathematics of computing+Mathematical analysis",36
3,"Mathematics of computing+Probability and statistics",36
1,"Security and privacy",36
2,"Security and privacy+Security services",36
1,"Software and its engineering",36
3,"Software and its engineering+Software notations and tools",36
1,"Theory of computation",36
8,"Theory of computation+Theory and algorithms for application domains",36
49,"Applied computing",37
2,"Applied computing+Arts and humanities",37
4,"Applied computing+Computers in other domains",37
3,"Applied computing+Document management and text processing",37
14,"Applied computing+Education",37
2,"Applied computing+Electronic commerce",37
11,"Applied computing+Enterprise computing",37
4,"Applied computing+Law, social and behavioral sciences",37
36,"Applied computing+Life and medical sciences",37
4,"Applied computing+Operations research",37
39,"Applied computing+Physical sciences and engineering",37
16,"Computer systems organization",37
6,"Computer systems organization+Architectures",37
3,"Computer systems organization+Dependable and fault-tolerant systems and networks",37
32,"Computer systems organization+Embedded and cyber-physical systems",37
128,"Computing methodologies",37
181,"Computing methodologies+Artificial intelligence",37
33,"Computing methodologies+Computer graphics",37
4,"Computing methodologies+Distributed computing methodologies",37
147,"Computing methodologies+Machine learning",37
50,"Computing methodologies+Modeling and simulation",37
10,"Computing methodologies+Parallel computing methodologies",37
6,"Computing methodologies+Symbolic and algebraic manipulation",37
5,"General and reference",37
6,"General and reference+Cross-computing tools and techniques",37
2,"General and reference+Document types",37
13,"Hardware",37
16,"Hardware+Communication hardware, interfaces and storage",37
6,"Hardware+Electronic design automation",37
6,"Hardware+Hardware validation",37
5,"Hardware+Integrated circuits",37
6,"Hardware+Power and energy",37
10,"Human-centered computing",37
6,"Human-centered computing+Collaborative and social computing",37
9,"Human-centered computing+Human computer interaction (HCI)",37
2,"Human-centered computing+Interaction design",37
9,"Human-centered computing+Ubiquitous and mobile computing",37
5,"Human-centered computing+Visualization",37
62,"Information systems",37
13,"Information systems+Data management systems",37
86,"Information systems+Information retrieval",37
7,"Information systems+Information storage systems",37
78,"Information systems+Information systems applications",37
40,"Information systems+World Wide Web",37
15,"Mathematics of computing",37
5,"Mathematics of computing+Discrete mathematics",37
35,"Mathematics of computing+Mathematical analysis",37
2,"Mathematics of computing+Mathematical software",37
14,"Networks",37
3,"Networks+Network algorithms",37
2,"Networks+Network architectures",37
4,"Networks+Network performance evaluation",37
7,"Networks+Network properties",37
10,"Networks+Network services",37
10,"Networks+Network types",37
7,"Security and privacy",37
5,"Security and privacy+Cryptography",37
6,"Security and privacy+Database and storage security",37
2,"Security and privacy+Security services",37
1,"Security and privacy+Software and application security",37
1,"Security and privacy+Systems security",37
7,"Social and professional topics",37
18,"Social and professional topics+Professional topics",37
2,"Social and professional topics+User characteristics",37
7,"Software and its engineering",37
3,"Software and its engineering+Software creation and management",37
3,"Software and its engineering+Software notations and tools",37
17,"Software and its engineering+Software organization and properties",37
12,"Theory of computation",37
13,"Theory of computation+Design and analysis of algorithms",37
1,"Theory of computation+Logic",37
3,"Theory of computation+Models of computation",37
12,"Theory of computation+Theory and algorithms for application domains",37
14,"Applied computing",41
1,"Applied computing+Document management and text processing",41
5,"Applied computing+Enterprise computing",41
2,"Applied computing+Law, social and behavioral sciences",41
28,"Applied computing+Life and medical sciences",41
4,"Applied computing+Physical sciences and engineering",41
2,"Computer systems organization",41
6,"Computer systems organization+Architectures",41
32,"Computing methodologies",41
56,"Computing methodologies+Artificial intelligence",41
6,"Computing methodologies+Computer graphics",41
21,"Computing methodologies+Machine learning",41
15,"Computing methodologies+Modeling and simulation",41
2,"Computing methodologies+Parallel computing methodologies",41
2,"General and reference",41
2,"General and reference+Cross-computing tools and techniques",41
2,"General and reference+Document types",41
3,"Hardware",41
6,"Hardware+Communication hardware, interfaces and storage",41
3,"Hardware+Very large scale integration design",41
1,"Human-centered computing",41
3,"Human-centered computing+Human computer interaction (HCI)",41
25,"Information systems",41
15,"Information systems+Data management systems",41
3,"Information systems+Information retrieval",41
49,"Information systems+Information systems applications",41
2,"Information systems+World Wide Web",41
3,"Mathematics of computing",41
11,"Mathematics of computing+Mathematical analysis",41
3,"Networks",41
1,"Networks+Network architectures",41
4,"Networks+Network types",41
11,"Security and privacy",41
1,"Security and privacy+Cryptography",41
4,"Security and privacy+Formal methods and theory of security",41
3,"Security and privacy+Intrusion/anomaly detection and malware mitigation",41
2,"Security and privacy+Network security",41
8,"Security and privacy+Security services",41
1,"Security and privacy+Software and application security",41
2,"Security and privacy+Systems security",41
4,"Social and professional topics",41
2,"Social and professional topics+Computing / technology policy",41
9,"Social and professional topics+Professional topics",41
5,"Software and its engineering",41
5,"Software and its engineering+Software creation and management",41
2,"Software and its engineering+Software notations and tools",41
7,"Software and its engineering+Software organization and properties",41
3,"Theory of computation",41
6,"Theory of computation+Design and analysis of algorithms",41
3,"Theory of computation+Theory and algorithms for application domains",41
63,"Applied computing",42
3,"Applied computing+Arts and humanities",42
2,"Applied computing+Computer forensics",42
16,"Applied computing+Computers in other domains",42
30,"Applied computing+Education",42
5,"Applied computing+Electronic commerce",42
4,"Applied computing+Enterprise computing",42
15,"Applied computing+Law, social and behavioral sciences",42
24,"Applied computing+Life and medical sciences",42
12,"Applied computing+Operations research",42
29,"Applied computing+Physical sciences and engineering",42
43,"Computer systems organization",42
74,"Computer systems organization+Architectures",42
11,"Computer systems organization+Dependable and fault-tolerant systems and networks",42
28,"Computer systems organization+Embedded and cyber-physical systems",42
5,"Computer systems organization+Real-time systems",42
199,"Computing methodologies",42
320,"Computing methodologies+Artificial intelligence",42
63,"Computing methodologies+Computer graphics",42
2,"Computing methodologies+Concurrent computing methodologies",42
2,"Computing methodologies+Distributed computing methodologies",42
211,"Computing methodologies+Machine learning",42
57,"Computing methodologies+Modeling and simulation",42
19,"Computing methodologies+Parallel computing methodologies",42
20,"General and reference",42
24,"General and reference+Cross-computing tools and techniques",42
16,"General and reference+Document types",42
23,"Hardware",42
5,"Hardware+Communication hardware, interfaces and storage",42
3,"Hardware+Electronic design automation",42
17,"Hardware+Emerging technologies",42
1,"Hardware+Hardware test",42
21,"Hardware+Integrated circuits",42
14,"Hardware+Power and energy",42
2,"Hardware+Very large scale integration design",42
15,"Human-centered computing",42
3,"Human-centered computing+Collaborative and social computing",42
25,"Human-centered computing+Human computer interaction (HCI)",42
7,"Human-centered computing+Ubiquitous and mobile computing",42
5,"Human-centered computing+Visualization",42
89,"Information systems",42
62,"Information systems+Data management systems",42
84,"Information systems+Information retrieval",42
18,"Information systems+Information storage systems",42
89,"Information systems+Information systems applications",42
35,"Information systems+World Wide Web",42
25,"Mathematics of computing",42
1,"Mathematics of computing+Information theory",42
53,"Mathematics of computing+Mathematical analysis",42
5,"Mathematics of computing+Probability and statistics",42
59,"Networks",42
17,"Networks+Network algorithms",42
5,"Networks+Network architectures",42
4,"Networks+Network components",42
4,"Networks+Network performance evaluation",42
26,"Networks+Network properties",42
10,"Networks+Network protocols",42
25,"Networks+Network services",42
73,"Networks+Network types",42
39,"Security and privacy",42
19,"Security and privacy+Cryptography",42
2,"Security and privacy+Database and storage security",42
2,"Security and privacy+Formal methods and theory of security",42
4,"Security and privacy+Human and societal aspects of security and privacy",42
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",42
8,"Security and privacy+Network security",42
6,"Security and privacy+Security in hardware",42
9,"Security and privacy+Security services",42
14,"Security and privacy+Software and application security",42
13,"Security and privacy+Systems security",42
21,"Social and professional topics",42
20,"Social and professional topics+Computing / technology policy",42
30,"Social and professional topics+Professional topics",42
7,"Social and professional topics+User characteristics",42
30,"Software and its engineering",42
29,"Software and its engineering+Software creation and management",42
26,"Software and its engineering+Software notations and tools",42
56,"Software and its engineering+Software organization and properties",42
40,"Theory of computation",42
3,"Theory of computation+Computational complexity and cryptography",42
56,"Theory of computation+Design and analysis of algorithms",42
1,"Theory of computation+Formal languages and automata theory",42
7,"Theory of computation+Models of computation",42
24,"Theory of computation+Theory and algorithms for application domains",42
29,"Applied computing",43
1,"Applied computing+Arts and humanities",43
2,"Applied computing+Computer forensics",43
9,"Applied computing+Computers in other domains",43
1,"Applied computing+Document management and text processing",43
2,"Applied computing+Education",43
1,"Applied computing+Enterprise computing",43
2,"Applied computing+Law, social and behavioral sciences",43
40,"Applied computing+Life and medical sciences",43
9,"Applied computing+Operations research",43
16,"Applied computing+Physical sciences and engineering",43
50,"Computer systems organization",43
53,"Computer systems organization+Architectures",43
18,"Computer systems organization+Dependable and fault-tolerant systems and networks",43
47,"Computer systems organization+Embedded and cyber-physical systems",43
8,"Computer systems organization+Real-time systems",43
120,"Computing methodologies",43
169,"Computing methodologies+Artificial intelligence",43
22,"Computing methodologies+Computer graphics",43
88,"Computing methodologies+Machine learning",43
64,"Computing methodologies+Modeling and simulation",43
9,"Computing methodologies+Parallel computing methodologies",43
3,"Computing methodologies+Symbolic and algebraic manipulation",43
8,"General and reference",43
14,"General and reference+Cross-computing tools and techniques",43
3,"General and reference+Document types",43
22,"Hardware",43
6,"Hardware+Communication hardware, interfaces and storage",43
3,"Hardware+Electronic design automation",43
5,"Hardware+Emerging technologies",43
3,"Hardware+Hardware validation",43
17,"Hardware+Integrated circuits",43
13,"Hardware+Power and energy",43
3,"Hardware+Robustness",43
6,"Human-centered computing",43
3,"Human-centered computing+Collaborative and social computing",43
4,"Human-centered computing+Human computer interaction (HCI)",43
8,"Human-centered computing+Ubiquitous and mobile computing",43
48,"Information systems",43
19,"Information systems+Data management systems",43
42,"Information systems+Information retrieval",43
7,"Information systems+Information storage systems",43
70,"Information systems+Information systems applications",43
2,"Information systems+World Wide Web",43
22,"Mathematics of computing",43
6,"Mathematics of computing+Discrete mathematics",43
1,"Mathematics of computing+Information theory",43
49,"Mathematics of computing+Mathematical analysis",43
3,"Mathematics of computing+Mathematical software",43
8,"Mathematics of computing+Probability and statistics",43
27,"Networks",43
8,"Networks+Network algorithms",43
5,"Networks+Network architectures",43
1,"Networks+Network components",43
8,"Networks+Network performance evaluation",43
14,"Networks+Network properties",43
9,"Networks+Network protocols",43
7,"Networks+Network services",43
15,"Networks+Network types",43
11,"Security and privacy",43
7,"Security and privacy+Cryptography",43
2,"Security and privacy+Database and storage security",43
2,"Security and privacy+Formal methods and theory of security",43
8,"Security and privacy+Human and societal aspects of security and privacy",43
4,"Security and privacy+Intrusion/anomaly detection and malware mitigation",43
4,"Security and privacy+Network security",43
4,"Security and privacy+Security services",43
4,"Security and privacy+Software and application security",43
13,"Social and professional topics",43
42,"Social and professional topics+Professional topics",43
15,"Software and its engineering",43
26,"Software and its engineering+Software creation and management",43
5,"Software and its engineering+Software notations and tools",43
33,"Software and its engineering+Software organization and properties",43
24,"Theory of computation",43
29,"Theory of computation+Design and analysis of algorithms",43
1,"Theory of computation+Logic",43
10,"Theory of computation+Models of computation",43
2,"Theory of computation+Randomness, geometry and discrete structures",43
3,"Theory of computation+Semantics and reasoning",43
10,"Theory of computation+Theory and algorithms for application domains",43
77,"Applied computing",44
5,"Applied computing+Arts and humanities",44
4,"Applied computing+Computer forensics",44
11,"Applied computing+Computers in other domains",44
15,"Applied computing+Document management and text processing",44
28,"Applied computing+Education",44
8,"Applied computing+Electronic commerce",44
4,"Applied computing+Enterprise computing",44
5,"Applied computing+Law, social and behavioral sciences",44
63,"Applied computing+Life and medical sciences",44
22,"Applied computing+Operations research",44
20,"Applied computing+Physical sciences and engineering",44
60,"Computer systems organization",44
44,"Computer systems organization+Architectures",44
18,"Computer systems organization+Dependable and fault-tolerant systems and networks",44
90,"Computer systems organization+Embedded and cyber-physical systems",44
2,"Computer systems organization+Real-time systems",44
255,"Computing methodologies",44
506,"Computing methodologies+Artificial intelligence",44
71,"Computing methodologies+Computer graphics",44
1,"Computing methodologies+Distributed computing methodologies",44
322,"Computing methodologies+Machine learning",44
50,"Computing methodologies+Modeling and simulation",44
12,"Computing methodologies+Parallel computing methodologies",44
3,"Computing methodologies+Symbolic and algebraic manipulation",44
12,"General and reference",44
19,"General and reference+Cross-computing tools and techniques",44
8,"General and reference+Document types",44
35,"Hardware",44
28,"Hardware+Communication hardware, interfaces and storage",44
12,"Hardware+Electronic design automation",44
5,"Hardware+Emerging technologies",44
3,"Hardware+Hardware test",44
22,"Hardware+Integrated circuits",44
27,"Hardware+Power and energy",44
4,"Hardware+Robustness",44
39,"Human-centered computing",44
4,"Human-centered computing+Accessibility",44
18,"Human-centered computing+Collaborative and social computing",44
46,"Human-centered computing+Human computer interaction (HCI)",44
9,"Human-centered computing+Interaction design",44
25,"Human-centered computing+Ubiquitous and mobile computing",44
3,"Human-centered computing+Visualization",44
131,"Information systems",44
38,"Information systems+Data management systems",44
120,"Information systems+Information retrieval",44
18,"Information systems+Information storage systems",44
197,"Information systems+Information systems applications",44
79,"Information systems+World Wide Web",44
46,"Mathematics of computing",44
41,"Mathematics of computing+Discrete mathematics",44
10,"Mathematics of computing+Information theory",44
47,"Mathematics of computing+Mathematical analysis",44
34,"Mathematics of computing+Probability and statistics",44
69,"Networks",44
4,"Networks+Network algorithms",44
11,"Networks+Network architectures",44
5,"Networks+Network components",44
13,"Networks+Network performance evaluation",44
28,"Networks+Network properties",44
11,"Networks+Network protocols",44
18,"Networks+Network services",44
100,"Networks+Network types",44
38,"Security and privacy",44
9,"Security and privacy+Cryptography",44
4,"Security and privacy+Database and storage security",44
2,"Security and privacy+Formal methods and theory of security",44
4,"Security and privacy+Human and societal aspects of security and privacy",44
8,"Security and privacy+Intrusion/anomaly detection and malware mitigation",44
2,"Security and privacy+Network security",44
4,"Security and privacy+Security in hardware",44
14,"Security and privacy+Security services",44
4,"Security and privacy+Software and application security",44
11,"Security and privacy+Systems security",44
21,"Social and professional topics",44
18,"Social and professional topics+Computing / technology policy",44
33,"Social and professional topics+Professional topics",44
6,"Social and professional topics+User characteristics",44
30,"Software and its engineering",44
60,"Software and its engineering+Software creation and management",44
6,"Software and its engineering+Software notations and tools",44
42,"Software and its engineering+Software organization and properties",44
38,"Theory of computation",44
43,"Theory of computation+Design and analysis of algorithms",44
2,"Theory of computation+Logic",44
4,"Theory of computation+Models of computation",44
1,"Theory of computation+Randomness, geometry and discrete structures",44
4,"Theory of computation+Semantics and reasoning",44
44,"Theory of computation+Theory and algorithms for application domains",44
13,"Applied computing",45
2,"Applied computing+Computer forensics",45
2,"Applied computing+Computers in other domains",45
15,"Applied computing+Life and medical sciences",45
3,"Applied computing+Operations research",45
8,"Applied computing+Physical sciences and engineering",45
9,"Computer systems organization",45
9,"Computer systems organization+Architectures",45
1,"Computer systems organization+Dependable and fault-tolerant systems and networks",45
10,"Computer systems organization+Embedded and cyber-physical systems",45
2,"Computer systems organization+Real-time systems",45
68,"Computing methodologies",45
103,"Computing methodologies+Artificial intelligence",45
25,"Computing methodologies+Computer graphics",45
2,"Computing methodologies+Distributed computing methodologies",45
67,"Computing methodologies+Machine learning",45
49,"Computing methodologies+Modeling and simulation",45
2,"Computing methodologies+Parallel computing methodologies",45
9,"Computing methodologies+Symbolic and algebraic manipulation",45
7,"General and reference",45
12,"General and reference+Cross-computing tools and techniques",45
2,"General and reference+Document types",45
15,"Hardware",45
10,"Hardware+Communication hardware, interfaces and storage",45
13,"Hardware+Electronic design automation",45
2,"Hardware+Hardware validation",45
9,"Hardware+Power and energy",45
3,"Hardware+Robustness",45
11,"Human-centered computing",45
1,"Human-centered computing+Collaborative and social computing",45
8,"Human-centered computing+Human computer interaction (HCI)",45
3,"Human-centered computing+Interaction design",45
14,"Human-centered computing+Ubiquitous and mobile computing",45
5,"Human-centered computing+Visualization",45
14,"Information systems",45
9,"Information systems+Data management systems",45
3,"Information systems+Information retrieval",45
3,"Information systems+Information storage systems",45
25,"Information systems+Information systems applications",45
3,"Information systems+World Wide Web",45
4,"Mathematics of computing",45
6,"Mathematics of computing+Mathematical analysis",45
3,"Mathematics of computing+Probability and statistics",45
13,"Networks",45
8,"Networks+Network algorithms",45
2,"Networks+Network properties",45
10,"Networks+Network protocols",45
3,"Networks+Network services",45
9,"Networks+Network types",45
7,"Security and privacy",45
3,"Security and privacy+Cryptography",45
2,"Security and privacy+Database and storage security",45
2,"Security and privacy+Human and societal aspects of security and privacy",45
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",45
4,"Security and privacy+Network security",45
1,"Security and privacy+Systems security",45
1,"Social and professional topics",45
2,"Social and professional topics+Computing / technology policy",45
10,"Software and its engineering",45
16,"Software and its engineering+Software creation and management",45
9,"Software and its engineering+Software notations and tools",45
7,"Software and its engineering+Software organization and properties",45
3,"Theory of computation",45
6,"Theory of computation+Design and analysis of algorithms",45
1,"Theory of computation+Models of computation",45
2,"Applied computing",46
2,"Applied computing+Life and medical sciences",46
2,"Applied computing+Physical sciences and engineering",46
1,"Computer systems organization",46
1,"Computer systems organization+Embedded and cyber-physical systems",46
1,"Computer systems organization+Real-time systems",46
7,"Computing methodologies",46
9,"Computing methodologies+Artificial intelligence",46
10,"Computing methodologies+Machine learning",46
3,"Computing methodologies+Modeling and simulation",46
1,"Networks",46
3,"Networks+Network types",46
1,"Security and privacy",46
3,"Security and privacy+Cryptography",46
1,"Software and its engineering",46
3,"Software and its engineering+Software creation and management",46
19,"Applied computing",50
2,"Applied computing+Arts and humanities",50
2,"Applied computing+Computer forensics",50
1,"Applied computing+Computers in other domains",50
4,"Applied computing+Education",50
4,"Applied computing+Enterprise computing",50
6,"Applied computing+Law, social and behavioral sciences",50
22,"Applied computing+Life and medical sciences",50
9,"Applied computing+Operations research",50
2,"Applied computing+Physical sciences and engineering",50
11,"Computer systems organization",50
11,"Computer systems organization+Architectures",50
7,"Computer systems organization+Dependable and fault-tolerant systems and networks",50
12,"Computer systems organization+Embedded and cyber-physical systems",50
6,"Computer systems organization+Real-time systems",50
33,"Computing methodologies",50
23,"Computing methodologies+Artificial intelligence",50
43,"Computing methodologies+Machine learning",50
18,"Computing methodologies+Modeling and simulation",50
3,"Computing methodologies+Symbolic and algebraic manipulation",50
3,"General and reference",50
6,"General and reference+Cross-computing tools and techniques",50
8,"Hardware",50
5,"Hardware+Communication hardware, interfaces and storage",50
4,"Hardware+Emerging technologies",50
2,"Hardware+Hardware test",50
2,"Hardware+Integrated circuits",50
5,"Hardware+Power and energy",50
4,"Hardware+Very large scale integration design",50
4,"Human-centered computing",50
2,"Human-centered computing+Collaborative and social computing",50
2,"Human-centered computing+Interaction design",50
5,"Human-centered computing+Ubiquitous and mobile computing",50
16,"Information systems",50
2,"Information systems+Data management systems",50
4,"Information systems+Information retrieval",50
33,"Information systems+Information systems applications",50
10,"Mathematics of computing",50
1,"Mathematics of computing+Information theory",50
20,"Mathematics of computing+Mathematical analysis",50
5,"Mathematics of computing+Probability and statistics",50
26,"Networks",50
2,"Networks+Network algorithms",50
1,"Networks+Network performance evaluation",50
7,"Networks+Network properties",50
4,"Networks+Network protocols",50
4,"Networks+Network services",50
43,"Networks+Network types",50
13,"Security and privacy",50
4,"Security and privacy+Formal methods and theory of security",50
7,"Security and privacy+Human and societal aspects of security and privacy",50
6,"Security and privacy+Intrusion/anomaly detection and malware mitigation",50
2,"Security and privacy+Network security",50
2,"Security and privacy+Security in hardware",50
4,"Security and privacy+Security services",50
3,"Security and privacy+Systems security",50
5,"Social and professional topics",50
6,"Social and professional topics+Computing / technology policy",50
7,"Social and professional topics+Professional topics",50
2,"Social and professional topics+User characteristics",50
3,"Software and its engineering",50
4,"Software and its engineering+Software creation and management",50
2,"Software and its engineering+Software notations and tools",50
8,"Software and its engineering+Software organization and properties",50
8,"Theory of computation",50
4,"Theory of computation+Design and analysis of algorithms",50
17,"Theory of computation+Theory and algorithms for application domains",50
39,"Applied computing",51
2,"Applied computing+Arts and humanities",51
5,"Applied computing+Computers in other domains",51
3,"Applied computing+Document management and text processing",51
2,"Applied computing+Education",51
2,"Applied computing+Electronic commerce",51
2,"Applied computing+Enterprise computing",51
6,"Applied computing+Law, social and behavioral sciences",51
56,"Applied computing+Life and medical sciences",51
10,"Applied computing+Operations research",51
13,"Applied computing+Physical sciences and engineering",51
20,"Computer systems organization",51
19,"Computer systems organization+Architectures",51
5,"Computer systems organization+Dependable and fault-tolerant systems and networks",51
24,"Computer systems organization+Embedded and cyber-physical systems",51
6,"Computer systems organization+Real-time systems",51
123,"Computing methodologies",51
202,"Computing methodologies+Artificial intelligence",51
31,"Computing methodologies+Computer graphics",51
1,"Computing methodologies+Distributed computing methodologies",51
154,"Computing methodologies+Machine learning",51
31,"Computing methodologies+Modeling and simulation",51
7,"Computing methodologies+Parallel computing methodologies",51
3,"Computing methodologies+Symbolic and algebraic manipulation",51
12,"General and reference",51
13,"General and reference+Cross-computing tools and techniques",51
12,"General and reference+Document types",51
24,"Hardware",51
24,"Hardware+Communication hardware, interfaces and storage",51
8,"Hardware+Electronic design automation",51
3,"Hardware+Hardware test",51
5,"Hardware+Hardware validation",51
4,"Hardware+Integrated circuits",51
15,"Hardware+Power and energy",51
3,"Hardware+Robustness",51
2,"Hardware+Very large scale integration design",51
13,"Human-centered computing",51
5,"Human-centered computing+Collaborative and social computing",51
24,"Human-centered computing+Human computer interaction (HCI)",51
3,"Human-centered computing+Interaction design",51
7,"Human-centered computing+Ubiquitous and mobile computing",51
56,"Information systems",51
31,"Information systems+Data management systems",51
45,"Information systems+Information retrieval",51
72,"Information systems+Information systems applications",51
23,"Information systems+World Wide Web",51
11,"Mathematics of computing",51
3,"Mathematics of computing+Continuous mathematics",51
6,"Mathematics of computing+Discrete mathematics",51
2,"Mathematics of computing+Information theory",51
11,"Mathematics of computing+Mathematical analysis",51
8,"Mathematics of computing+Probability and statistics",51
52,"Networks",51
12,"Networks+Network algorithms",51
10,"Networks+Network components",51
4,"Networks+Network performance evaluation",51
4,"Networks+Network properties",51
9,"Networks+Network protocols",51
7,"Networks+Network services",51
82,"Networks+Network types",51
24,"Security and privacy",51
16,"Security and privacy+Cryptography",51
3,"Security and privacy+Database and storage security",51
4,"Security and privacy+Formal methods and theory of security",51
1,"Security and privacy+Human and societal aspects of security and privacy",51
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",51
5,"Security and privacy+Network security",51
10,"Security and privacy+Security services",51
5,"Security and privacy+Software and application security",51
9,"Security and privacy+Systems security",51
12,"Social and professional topics",51
10,"Social and professional topics+Computing / technology policy",51
19,"Social and professional topics+Professional topics",51
10,"Software and its engineering",51
4,"Software and its engineering+Software creation and management",51
38,"Software and its engineering+Software organization and properties",51
15,"Theory of computation",51
4,"Theory of computation+Computational complexity and cryptography",51
5,"Theory of computation+Design and analysis of algorithms",51
2,"Theory of computation+Logic",51
6,"Theory of computation+Models of computation",51
17,"Theory of computation+Theory and algorithms for application domains",51
1,"Applied computing",52
2,"Applied computing+Operations research",52
1,"Computer systems organization",52
2,"Computer systems organization+Embedded and cyber-physical systems",52
11,"Computing methodologies",52
24,"Computing methodologies+Artificial intelligence",52
3,"Computing methodologies+Computer graphics",52
7,"Computing methodologies+Machine learning",52
10,"Computing methodologies+Modeling and simulation",52
2,"General and reference",52
4,"General and reference+Cross-computing tools and techniques",52
3,"Hardware",52
2,"Hardware+Electronic design automation",52
7,"Hardware+Power and energy",52
1,"Human-centered computing",52
3,"Human-centered computing+Ubiquitous and mobile computing",52
7,"Information systems",52
4,"Information systems+Data management systems",52
12,"Information systems+Information systems applications",52
1,"Mathematics of computing",52
3,"Mathematics of computing+Mathematical analysis",52
3,"Mathematics of computing+Probability and statistics",52
1,"Social and professional topics",52
1,"Social and professional topics+User characteristics",52
3,"Software and its engineering",52
4,"Software and its engineering+Software creation and management",52
4,"Software and its engineering+Software notations and tools",52
8,"Software and its engineering+Software organization and properties",52
1,"Theory of computation",52
3,"Theory of computation+Design and analysis of algorithms",52
5,"Applied computing",53
2,"Applied computing+Computers in other domains",53
4,"Applied computing+Education",53
8,"Applied computing+Life and medical sciences",53
3,"Computer systems organization",53
3,"Computer systems organization+Architectures",53
2,"Computer systems organization+Embedded and cyber-physical systems",53
2,"Computer systems organization+Real-time systems",53
16,"Computing methodologies",53
20,"Computing methodologies+Artificial intelligence",53
8,"Computing methodologies+Computer graphics",53
16,"Computing methodologies+Machine learning",53
1,"General and reference",53
2,"General and reference+Document types",53
4,"Hardware",53
2,"Hardware+Electronic design automation",53
9,"Hardware+Power and energy",53
2,"Information systems",53
3,"Information systems+Data management systems",53
2,"Information systems+Information systems applications",53
1,"Networks",53
3,"Networks+Network types",53
1,"Software and its engineering",53
1,"Software and its engineering+Software creation and management",53
3,"Theory of computation",53
8,"Theory of computation+Design and analysis of algorithms",53
2,"Applied computing",54
6,"Applied computing+Document management and text processing",54
3,"Computing methodologies",54
7,"Computing methodologies+Artificial intelligence",54
3,"Computing methodologies+Computer graphics",54
3,"Computing methodologies+Machine learning",54
1,"Human-centered computing",54
1,"Human-centered computing+Human computer interaction (HCI)",54
66,"Applied computing",61
12,"Applied computing+Arts and humanities",61
1,"Applied computing+Computer forensics",61
6,"Applied computing+Computers in other domains",61
6,"Applied computing+Document management and text processing",61
11,"Applied computing+Education",61
2,"Applied computing+Electronic commerce",61
4,"Applied computing+Enterprise computing",61
6,"Applied computing+Law, social and behavioral sciences",61
68,"Applied computing+Life and medical sciences",61
20,"Applied computing+Operations research",61
22,"Applied computing+Physical sciences and engineering",61
16,"Computer systems organization",61
14,"Computer systems organization+Architectures",61
4,"Computer systems organization+Dependable and fault-tolerant systems and networks",61
17,"Computer systems organization+Embedded and cyber-physical systems",61
3,"Computer systems organization+Real-time systems",61
141,"Computing methodologies",61
