"count","level_text","province_code"
6,"Human-centered computing+Collaborative and social computing",44
25,"Human-centered computing+Human computer interaction (HCI)",44
9,"Human-centered computing+Interaction design",44
11,"Human-centered computing+Ubiquitous and mobile computing",44
5,"Human-centered computing+Visualization",44
48,"Information systems",44
15,"Information systems+Data management systems",44
81,"Information systems+Information retrieval",44
54,"Information systems+Information systems applications",44
21,"Information systems+World Wide Web",44
11,"Mathematics of computing",44
8,"Mathematics of computing+Discrete mathematics",44
2,"Mathematics of computing+Information theory",44
12,"Mathematics of computing+Mathematical analysis",44
8,"Mathematics of computing+Probability and statistics",44
8,"Networks",44
4,"Networks+Network algorithms",44
2,"Networks+Network performance evaluation",44
2,"Networks+Network properties",44
1,"Networks+Network protocols",44
2,"Networks+Network services",44
8,"Networks+Network types",44
8,"Security and privacy",44
5,"Security and privacy+Cryptography",44
2,"Security and privacy+Formal methods and theory of security",44
1,"Security and privacy+Network security",44
3,"Security and privacy+Security services",44
9,"Social and professional topics",44
30,"Social and professional topics+Professional topics",44
1,"Social and professional topics+User characteristics",44
6,"Software and its engineering",44
16,"Software and its engineering+Software creation and management",44
3,"Software and its engineering+Software organization and properties",44
21,"Theory of computation",44
24,"Theory of computation+Design and analysis of algorithms",44
4,"Theory of computation+Formal languages and automata theory",44
6,"Theory of computation+Models of computation",44
22,"Theory of computation+Theory and algorithms for application domains",44
6,"Applied computing",45
4,"Applied computing+Education",45
3,"Applied computing+Enterprise computing",45
6,"Applied computing+Life and medical sciences",45
8,"Computing methodologies",45
14,"Computing methodologies+Artificial intelligence",45
3,"Computing methodologies+Computer graphics",45
8,"Computing methodologies+Machine learning",45
1,"General and reference",45
2,"General and reference+Cross-computing tools and techniques",45
6,"Information systems",45
6,"Information systems+Information retrieval",45
9,"Information systems+Information systems applications",45
5,"Information systems+World Wide Web",45
1,"Mathematics of computing",45
1,"Mathematics of computing+Information theory",45
1,"Networks",45
2,"Networks+Network services",45
1,"Social and professional topics",45
3,"Social and professional topics+Professional topics",45
1,"Computer systems organization",46
2,"Computer systems organization+Dependable and fault-tolerant systems and networks",46
2,"Computer systems organization+Embedded and cyber-physical systems",46
1,"Computing methodologies",46
3,"Computing methodologies+Computer graphics",46
4,"Applied computing",50
3,"Applied computing+Enterprise computing",50
4,"Applied computing+Life and medical sciences",50
4,"Applied computing+Operations research",50
1,"Computer systems organization",50
1,"Computer systems organization+Embedded and cyber-physical systems",50
15,"Computing methodologies",50
23,"Computing methodologies+Artificial intelligence",50
3,"Computing methodologies+Computer graphics",50
10,"Computing methodologies+Machine learning",50
4,"Computing methodologies+Modeling and simulation",50
3,"General and reference",50
2,"General and reference+Cross-computing tools and techniques",50
4,"General and reference+Document types",50
3,"Hardware",50
5,"Hardware+Emerging technologies",50
1,"Hardware+Very large scale integration design",50
2,"Human-centered computing",50
8,"Human-centered computing+Collaborative and social computing",50
8,"Information systems",50
7,"Information systems+Data management systems",50
6,"Information systems+Information retrieval",50
11,"Information systems+Information systems applications",50
1,"Networks",50
1,"Networks+Network architectures",50
1,"Networks+Network protocols",50
3,"Security and privacy",50
2,"Security and privacy+Intrusion/anomaly detection and malware mitigation",50
3,"Security and privacy+Security services",50
2,"Security and privacy+Software and application security",50
3,"Software and its engineering",50
4,"Software and its engineering+Software creation and management",50
8,"Software and its engineering+Software organization and properties",50
3,"Theory of computation",50
1,"Theory of computation+Models of computation",50
2,"Theory of computation+Semantics and reasoning",50
5,"Theory of computation+Theory and algorithms for application domains",50
12,"Applied computing",51
4,"Applied computing+Arts and humanities",51
2,"Applied computing+Education",51
2,"Applied computing+Enterprise computing",51
6,"Applied computing+Law, social and behavioral sciences",51
2,"Applied computing+Life and medical sciences",51
8,"Applied computing+Operations research",51
2,"Applied computing+Physical sciences and engineering",51
3,"Computer systems organization",51
6,"Computer systems organization+Architectures",51
3,"Computer systems organization+Dependable and fault-tolerant systems and networks",51
38,"Computing methodologies",51
91,"Computing methodologies+Artificial intelligence",51
6,"Computing methodologies+Computer graphics",51
29,"Computing methodologies+Machine learning",51
3,"Computing methodologies+Modeling and simulation",51
3,"Computing methodologies+Parallel computing methodologies",51
2,"General and reference",51
4,"General and reference+Cross-computing tools and techniques",51
9,"Hardware",51
14,"Hardware+Communication hardware, interfaces and storage",51
6,"Hardware+Electronic design automation",51
8,"Hardware+Emerging technologies",51
3,"Hardware+Integrated circuits",51
6,"Hardware+Robustness",51
4,"Human-centered computing",51
1,"Human-centered computing+Accessibility",51
6,"Human-centered computing+Collaborative and social computing",51
4,"Human-centered computing+Human computer interaction (HCI)",51
3,"Human-centered computing+Visualization",51
17,"Information systems",51
21,"Information systems+Data management systems",51
17,"Information systems+Information retrieval",51
6,"Information systems+Information storage systems",51
15,"Information systems+Information systems applications",51
4,"Information systems+World Wide Web",51
3,"Mathematics of computing",51
2,"Mathematics of computing+Information theory",51
2,"Mathematics of computing+Mathematical analysis",51
3,"Mathematics of computing+Probability and statistics",51
8,"Networks",51
2,"Networks+Network algorithms",51
2,"Networks+Network performance evaluation",51
3,"Networks+Network properties",51
3,"Networks+Network protocols",51
9,"Networks+Network services",51
9,"Security and privacy",51
5,"Security and privacy+Cryptography",51
2,"Security and privacy+Human and societal aspects of security and privacy",51
4,"Security and privacy+Network security",51
2,"Security and privacy+Security services",51
4,"Security and privacy+Software and application security",51
2,"Security and privacy+Systems security",51
7,"Social and professional topics",51
19,"Social and professional topics+Professional topics",51
1,"Social and professional topics+User characteristics",51
2,"Software and its engineering",51
7,"Software and its engineering+Software creation and management",51
6,"Theory of computation",51
6,"Theory of computation+Design and analysis of algorithms",51
1,"Theory of computation+Randomness, geometry and discrete structures",51
12,"Theory of computation+Theory and algorithms for application domains",51
1,"Computer systems organization",52
3,"Computer systems organization+Architectures",52
1,"General and reference",52
2,"General and reference+Document types",52
1,"Human-centered computing",52
1,"Human-centered computing+Human computer interaction (HCI)",52
1,"Information systems",52
2,"Information systems+Information systems applications",52
4,"Applied computing",53
6,"Applied computing+Law, social and behavioral sciences",53
3,"Applied computing+Life and medical sciences",53
5,"Computing methodologies",53
12,"Computing methodologies+Artificial intelligence",53
2,"Computing methodologies+Modeling and simulation",53
2,"Human-centered computing",53
11,"Human-centered computing+Collaborative and social computing",53
1,"Information systems",53
3,"Information systems+Information retrieval",53
1,"Security and privacy",53
2,"Security and privacy+Human and societal aspects of security and privacy",53
1,"Social and professional topics",53
3,"Social and professional topics+Computing / technology policy",53
1,"Theory of computation",53
2,"Theory of computation+Logic",53
11,"Applied computing",61
4,"Applied computing+Arts and humanities",61
5,"Applied computing+Education",61
21,"Applied computing+Life and medical sciences",61
2,"Computer systems organization",61
2,"Computer systems organization+Dependable and fault-tolerant systems and networks",61
3,"Computer systems organization+Embedded and cyber-physical systems",61
19,"Computing methodologies",61
28,"Computing methodologies+Artificial intelligence",61
24,"Computing methodologies+Machine learning",61
5,"Hardware",61
10,"Hardware+Communication hardware, interfaces and storage",61
9,"Hardware+Robustness",61
10,"Human-centered computing",61
4,"Human-centered computing+Collaborative and social computing",61
12,"Human-centered computing+Human computer interaction (HCI)",61
5,"Human-centered computing+Ubiquitous and mobile computing",61
4,"Human-centered computing+Visualization",61
19,"Information systems",61
5,"Information systems+Data management systems",61
17,"Information systems+Information retrieval",61
7,"Information systems+Information storage systems",61
22,"Information systems+Information systems applications",61
7,"Information systems+World Wide Web",61
3,"Mathematics of computing",61
3,"Mathematics of computing+Discrete mathematics",61
2,"Mathematics of computing+Information theory",61
3,"Mathematics of computing+Probability and statistics",61
4,"Networks",61
5,"Networks+Network performance evaluation",61
6,"Networks+Network types",61
8,"Security and privacy",61
2,"Security and privacy+Cryptography",61
3,"Security and privacy+Human and societal aspects of security and privacy",61
6,"Security and privacy+Intrusion/anomaly detection and malware mitigation",61
8,"Security and privacy+Software and application security",61
2,"Security and privacy+Systems security",61
2,"Social and professional topics",61
4,"Social and professional topics+Professional topics",61
2,"Social and professional topics+User characteristics",61
5,"Software and its engineering",61
14,"Software and its engineering+Software creation and management",61
5,"Software and its engineering+Software organization and properties",61
3,"Theory of computation",61
2,"Theory of computation+Formal languages and automata theory",61
3,"Theory of computation+Semantics and reasoning",61
1,"Theory of computation+Theory and algorithms for application domains",61
6,"Applied computing",62
4,"Applied computing+Arts and humanities",62
3,"Applied computing+Computers in other domains",62
6,"Applied computing+Education",62
2,"Applied computing+Law, social and behavioral sciences",62
17,"Computing methodologies",62
10,"Computing methodologies+Artificial intelligence",62
8,"Computing methodologies+Computer graphics",62
20,"Computing methodologies+Machine learning",62
7,"Computing methodologies+Modeling and simulation",62
2,"Human-centered computing",62
6,"Human-centered computing+Collaborative and social computing",62
2,"Human-centered computing+Ubiquitous and mobile computing",62
5,"Information systems",62
5,"Information systems+Information retrieval",62
6,"Information systems+Information systems applications",62
3,"Mathematics of computing",62
2,"Mathematics of computing+Information theory",62
4,"Mathematics of computing+Mathematical analysis",62
2,"Mathematics of computing+Probability and statistics",62
2,"Security and privacy",62
3,"Security and privacy+Human and societal aspects of security and privacy",62
3,"Social and professional topics",62
10,"Social and professional topics+Professional topics",62
10,"Software and its engineering",62
27,"Software and its engineering+Software creation and management",62
12,"Software and its engineering+Software notations and tools",62
4,"Software and its engineering+Software organization and properties",62
4,"Theory of computation",62
2,"Theory of computation+Randomness, geometry and discrete structures",62
3,"Theory of computation+Semantics and reasoning",62
6,"Theory of computation+Theory and algorithms for application domains",62
1,"Applied computing",64
2,"Applied computing+Operations research",64
3,"Computer systems organization",64
6,"Computer systems organization+Architectures",64
2,"Computer systems organization+Embedded and cyber-physical systems",64
11,"Computing methodologies",64
6,"Computing methodologies+Artificial intelligence",64
3,"Computing methodologies+Computer graphics",64
2,"Computing methodologies+Distributed computing methodologies",64
17,"Computing methodologies+Machine learning",64
12,"Computing methodologies+Modeling and simulation",64
3,"General and reference",64
7,"General and reference+Cross-computing tools and techniques",64
2,"Hardware",64
2,"Hardware+Communication hardware, interfaces and storage",64
3,"Hardware+Emerging technologies",64
5,"Human-centered computing",64
8,"Human-centered computing+Human computer interaction (HCI)",64
4,"Human-centered computing+Ubiquitous and mobile computing",64
1,"Information systems",64
3,"Information systems+Information retrieval",64
1,"Mathematics of computing",64
1,"Mathematics of computing+Discrete mathematics",64
5,"Networks",64
2,"Networks+Network architectures",64
2,"Networks+Network performance evaluation",64
3,"Networks+Network properties",64
6,"Networks+Network protocols",64
2,"Networks+Network services",64
1,"Security and privacy",64
2,"Security and privacy+Network security",64
1,"Social and professional topics",64
3,"Social and professional topics+User characteristics",64
3,"Software and its engineering",64
8,"Software and its engineering+Software creation and management",64
3,"Software and its engineering+Software notations and tools",64
3,"Software and its engineering+Software organization and properties",64
1,"Theory of computation",64
2,"Theory of computation+Logic",64
2,"Applied computing",65
5,"Applied computing+Education",65
3,"Computing methodologies",65
3,"Computing methodologies+Artificial intelligence",65
3,"Computing methodologies+Computer graphics",65
2,"Computing methodologies+Machine learning",65
1,"Information systems",65
2,"Information systems+Data management systems",65
1,"Mathematics of computing",65
4,"Mathematics of computing+Mathematical analysis",65
3,"Social and professional topics",65
9,"Social and professional topics+Professional topics",65
24,"Applied computing",71
4,"Applied computing+Arts and humanities",71
3,"Applied computing+Computers in other domains",71
3,"Applied computing+Document management and text processing",71
9,"Applied computing+Education",71
5,"Applied computing+Electronic commerce",71
18,"Applied computing+Life and medical sciences",71
10,"Applied computing+Physical sciences and engineering",71
14,"Computer systems organization",71
14,"Computer systems organization+Architectures",71
1,"Computer systems organization+Dependable and fault-tolerant systems and networks",71
20,"Computer systems organization+Embedded and cyber-physical systems",71
1,"Computer systems organization+Real-time systems",71
59,"Computing methodologies",71
92,"Computing methodologies+Artificial intelligence",71
19,"Computing methodologies+Computer graphics",71
84,"Computing methodologies+Machine learning",71
12,"Computing methodologies+Modeling and simulation",71
3,"Computing methodologies+Parallel computing methodologies",71
4,"General and reference",71
4,"General and reference+Cross-computing tools and techniques",71
3,"General and reference+Document types",71
19,"Hardware",71
2,"Hardware+Communication hardware, interfaces and storage",71
25,"Hardware+Electronic design automation",71
4,"Hardware+Emerging technologies",71
1,"Hardware+Hardware test",71
3,"Hardware+Hardware validation",71
10,"Hardware+Integrated circuits",71
6,"Hardware+Power and energy",71
6,"Hardware+Robustness",71
7,"Hardware+Very large scale integration design",71
54,"Human-centered computing",71
7,"Human-centered computing+Accessibility",71
11,"Human-centered computing+Collaborative and social computing",71
89,"Human-centered computing+Human computer interaction (HCI)",71
16,"Human-centered computing+Interaction design",71
5,"Human-centered computing+Ubiquitous and mobile computing",71
9,"Human-centered computing+Visualization",71
34,"Information systems",71
31,"Information systems+Information retrieval",71
5,"Information systems+Information storage systems",71
56,"Information systems+Information systems applications",71
10,"Information systems+World Wide Web",71
11,"Mathematics of computing",71
3,"Mathematics of computing+Discrete mathematics",71
4,"Mathematics of computing+Information theory",71
5,"Mathematics of computing+Mathematical analysis",71
16,"Mathematics of computing+Probability and statistics",71
12,"Networks",71
3,"Networks+Network algorithms",71
2,"Networks+Network components",71
5,"Networks+Network performance evaluation",71
3,"Networks+Network properties",71
6,"Networks+Network protocols",71
3,"Networks+Network services",71
22,"Networks+Network types",71
16,"Security and privacy",71
6,"Security and privacy+Cryptography",71
2,"Security and privacy+Formal methods and theory of security",71
4,"Security and privacy+Human and societal aspects of security and privacy",71
4,"Security and privacy+Intrusion/anomaly detection and malware mitigation",71
2,"Security and privacy+Network security",71
7,"Security and privacy+Security services",71
6,"Security and privacy+Software and application security",71
7,"Security and privacy+Systems security",71
7,"Social and professional topics",71
21,"Social and professional topics+Professional topics",71
7,"Software and its engineering",71
4,"Software and its engineering+Software creation and management",71
2,"Software and its engineering+Software notations and tools",71
31,"Software and its engineering+Software organization and properties",71
12,"Theory of computation",71
2,"Theory of computation+Computational complexity and cryptography",71
21,"Theory of computation+Design and analysis of algorithms",71
4,"Theory of computation+Formal languages and automata theory",71
1,"Theory of computation+Models of computation",71
2,"Theory of computation+Randomness, geometry and discrete structures",71
5,"Theory of computation+Theory and algorithms for application domains",71
20,"Applied computing",81
3,"Applied computing+Arts and humanities",81
2,"Applied computing+Computers in other domains",81
7,"Applied computing+Education",81
2,"Applied computing+Enterprise computing",81
1,"Applied computing+Law, social and behavioral sciences",81
36,"Applied computing+Life and medical sciences",81
4,"Applied computing+Operations research",81
3,"Applied computing+Physical sciences and engineering",81
18,"Computer systems organization",81
14,"Computer systems organization+Architectures",81
8,"Computer systems organization+Dependable and fault-tolerant systems and networks",81
16,"Computer systems organization+Embedded and cyber-physical systems",81
1,"Computer systems organization+Real-time systems",81
54,"Computing methodologies",81
82,"Computing methodologies+Artificial intelligence",81
16,"Computing methodologies+Computer graphics",81
1,"Computing methodologies+Distributed computing methodologies",81
85,"Computing methodologies+Machine learning",81
7,"Computing methodologies+Modeling and simulation",81
6,"General and reference",81
6,"General and reference+Cross-computing tools and techniques",81
4,"General and reference+Document types",81
16,"Hardware",81
7,"Hardware+Communication hardware, interfaces and storage",81
8,"Hardware+Electronic design automation",81
10,"Hardware+Integrated circuits",81
6,"Hardware+Power and energy",81
3,"Hardware+Robustness",81
1,"Hardware+Very large scale integration design",81
39,"Human-centered computing",81
8,"Human-centered computing+Collaborative and social computing",81
66,"Human-centered computing+Human computer interaction (HCI)",81
21,"Human-centered computing+Interaction design",81
22,"Human-centered computing+Ubiquitous and mobile computing",81
13,"Human-centered computing+Visualization",81
49,"Information systems",81
51,"Information systems+Data management systems",81
76,"Information systems+Information retrieval",81
14,"Information systems+Information storage systems",81
31,"Information systems+Information systems applications",81
38,"Information systems+World Wide Web",81
8,"Mathematics of computing",81
16,"Mathematics of computing+Discrete mathematics",81
11,"Mathematics of computing+Probability and statistics",81
22,"Networks",81
7,"Networks+Network algorithms",81
1,"Networks+Network architectures",81
3,"Networks+Network performance evaluation",81
9,"Networks+Network properties",81
10,"Networks+Network protocols",81
4,"Networks+Network services",81
16,"Networks+Network types",81
12,"Security and privacy",81
3,"Security and privacy+Cryptography",81
2,"Security and privacy+Database and storage security",81
4,"Security and privacy+Intrusion/anomaly detection and malware mitigation",81
2,"Security and privacy+Security services",81
6,"Security and privacy+Software and application security",81
4,"Security and privacy+Systems security",81
7,"Social and professional topics",81
2,"Social and professional topics+Computing / technology policy",81
19,"Social and professional topics+Professional topics",81
14,"Software and its engineering",81
26,"Software and its engineering+Software creation and management",81
15,"Software and its engineering+Software notations and tools",81
25,"Software and its engineering+Software organization and properties",81
33,"Theory of computation",81
50,"Theory of computation+Design and analysis of algorithms",81
2,"Theory of computation+Logic",81
5,"Theory of computation+Models of computation",81
6,"Theory of computation+Semantics and reasoning",81
32,"Theory of computation+Theory and algorithms for application domains",81
3,"Applied computing",82
3,"Applied computing+Education",82
2,"Applied computing+Law, social and behavioral sciences",82
2,"Applied computing+Life and medical sciences",82
2,"Computing methodologies",82
5,"Computing methodologies+Artificial intelligence",82
9,"Computing methodologies+Machine learning",82
1,"Information systems",82
3,"Information systems+Information systems applications",82
2,"Networks",82
4,"Networks+Network algorithms",82
1,"Software and its engineering",82
5,"Software and its engineering+Software creation and management",82
5,"Theory of computation",82
11,"Theory of computation+Design and analysis of algorithms",82
6,"Theory of computation+Theory and algorithms for application domains",82
